time,smile,disgust,joy,msmile,mdisgust,mjoy,pitch,yaw,roll
23.97354174,0,0.43,0,0,0.43,0,18.02,1,1.25
24.20732689,0,0.43,0,0.03,0.44,0,18.92,1.65,0.96
24.44125175,0,0.43,0,0,0.43,0,18.22,1.74,1.38
24.67498875,0,0.43,0,0,0,0,17.87,1.41,1.43
24.91269302,0.01,0.43,0,0,0.43,0,18.35,1.77,1.17
25.14141178,0.01,0.43,0,0,0.43,0,19.05,0.58,1.29
25.3748827,0.03,0.43,0,0,0.43,0,18.88,1.12,1.17
25.60761976,0.03,0.43,0,0.02,0.43,0,18.87,2.01,0.01
25.84091282,0.03,0.43,0,0,0.43,0,19.39,1.34,0.58
26.07497382,0.02,0.43,0,0.01,0.43,0,19.12,1.47,0.48
26.308218,0.02,0.43,0,0.01,0.43,0,19.49,2.12,0.76
26.54090285,0.01,0.43,0,0,0.5,0,18.34,1.58,1.21
26.77600789,0.01,0.43,0,0,0.43,0,19.22,1.22,1.36
27.00870371,0.02,0.43,0,0.03,0.46,0,18.68,1.63,1.18
27.24123478,1.37,0.39,0,0,0,0,16.46,2.25,1.71
27.48082185,49.16,0.01,5.59,0,0,0,17.61,2.85,1.59
27.72224188,98.72,0,99.65,0,0,0,18.41,2.58,1.43
27.94538784,99.99,0,99.74,0,0,0,15.96,2.9,2.41
28.19601202,100,0,99.79,0,0,0,11.81,2.78,1.36
28.41351891,100,0,99.87,99.91,0,99.93,11.2,2.59,1.01
28.64044094,100,0,99.9,100,0,99.93,9.52,2.18,4.4
28.87535477,100,0,99.86,0,0,0,9.39,2.16,5.29
29.11330581,100,0,99.9,0,0,0,8.24,1.64,4.31
29.35972285,100,0,99.91,0,0,0,7.6,1.66,5.11
29.57644272,100,0,99.88,0,0,0,7.23,1.6,6.45
29.82279873,100,0,99.77,0,0,0,7.49,3.08,3.43
30.04497671,100,0,99.71,100,0,99.93,7.09,1.9,4.53
30.27311587,100,0,99.53,0,0,0,8.32,2.68,5.76
30.51524401,100,0,99.5,0,0,0,8.44,3.6,5.36
30.7544589,100,0,99.51,99.97,0,99.93,8.81,2.37,5.38
30.97386289,100,0,99.5,88.8,0,99.47,9.03,2.86,5.8
31.20726991,100,0,99.55,0,0,0,7.81,2.81,6.74
31.44791174,100,0,99.59,92.41,0,99.72,9.64,4.39,6.09
31.67599487,99.99,0,99.59,99.9,0,99.93,9.07,2.37,6.13
31.90552473,99.98,0,99.58,92.43,0,99.71,9.15,2.67,5.29
32.14096069,99.98,0,99.6,34.36,1.64,0.23,8.28,2.72,6.45
32.37423992,99.98,0,99.6,47.44,0.02,9.2,9.32,2.22,6.04
32.60608888,99.98,0,99.62,99.14,0,99.92,8.72,2.94,6.13
32.84130573,99.98,0,99.61,0,0,0,9.33,2.98,5.93
33.08169174,99.97,0,99.62,95.16,0,99.83,10.16,3.3,6.25
33.30750585,99.96,0,99.63,85.6,0,99.06,10.1,4.68,5.48
33.5405097,99.94,0,99.63,97.68,0,99.89,10.34,4.25,4.99
33.77473688,99.88,0,99.59,96.33,0,99.86,11.54,7,0.98
34.00734282,99.8,0,99.57,54.34,0.01,26.05,13.17,6.65,0.78
34.24170399,99.71,0,99.56,94.74,0,99.82,12.19,5.29,1.96
34.47474289,99.53,0,99.54,97.07,0,99.88,11.73,4.84,2.25
34.70825577,99.48,0,99.54,98.96,0,99.92,11.92,5.14,1.31
34.94093585,99.43,0,99.53,70.55,0,87.19,11.94,5.9,1.55
35.17489576,99.11,0,99.5,99.9,0,99.93,11.31,5.46,2.32
35.4078517,98.67,0,99.47,0,0,0,11.95,6.39,1.6
35.6464808,98.11,0,99.42,98.76,0,99.91,11.26,6.15,1.39
35.87503481,97.49,0,99.36,99.54,0,99.92,11.09,5.4,1.34
36.10456371,97.27,0,99.34,0,0,0,12.68,5.95,2.29
36.34672785,98.14,0,99.42,0,0,0,11.46,6.02,2.16
36.59544897,98.9,0,99.49,99.73,0,99.93,10.97,5.19,2.68
36.8028059,99.56,0,99.55,97.42,0,99.89,10.57,4.95,3.11
37.04271984,99.82,0,99.58,99.11,0,99.92,11.48,6.13,3.09
37.27274084,99.96,0,99.62,0,0,0,11.55,5.56,3.14
37.51227999,99.99,0,99.61,99.89,0,99.93,10.82,5.44,2.71
37.73936486,99.99,0,99.61,0,0,0,11.98,5.51,2.33
37.98963189,100,0,99.61,99.99,0,99.93,11.27,5.54,2.71
38.204844,100,0,99.61,100,0,99.93,11.01,5.99,1.82
38.44296598,100,0,99.61,0,0,0,11,5.88,1.46
38.6736517,100,0,99.59,99.82,0,99.93,12.12,5.71,0.76
38.9076159,100,0,99.59,0,0,0,12.02,5.73,1.95
39.14788294,99.99,0,99.59,99.68,0,99.93,12.36,5.43,2.45
39.37407184,99.98,0,99.59,0,0,0,12.24,6.75,3.07
39.61483383,99.95,0,99.58,0,0,0,11.91,5.21,2.99
39.855474,99.92,0,99.58,96.51,0,99.87,11.86,5.36,2.23
40.07287693,99.91,0,99.57,99.14,0,99.92,11.77,5.05,2.67
40.30885696,99.88,0,99.58,99.57,0,99.93,11.51,5.8,3.52
40.53996587,99.87,0,99.59,98.78,0,99.91,11.94,5.63,3.16
40.77441788,99.8,0,99.57,0,0,0,11.36,5.33,4.06
41.0042789,99.72,0,99.56,99.89,0,99.93,11,4.68,4.52
41.24293089,99.51,0,99.54,0,0,0,10.77,5.46,4.03
41.47424269,99.16,0,99.52,70.18,0,86.41,10.81,4.45,3.55
41.70760393,98.89,0,99.5,45.29,0.02,6.45,11.51,4.64,3.52
41.9401679,98.62,0,99.48,64.51,0,69.44,11.03,4.17,2.92
42.17441082,98.24,0,99.44,0,0,0,11.82,4.64,2.95
42.41281176,97.51,0,99.37,3.89,0.32,0,11.36,4.54,3.33
42.64039373,95.38,0,99.11,8.72,0.23,0.01,11.21,4.44,2.77
42.87447381,92.47,0,98.58,18.4,0.11,0.05,11.63,4.55,2.54
43.10709476,92.09,0,98.46,93.95,0,99.79,11.15,3.87,3.04
43.34080887,90.76,0,98.08,5.69,0.28,0.01,12.31,4.76,2.66
43.57399702,95.04,0,99.04,77.22,0,95.8,11.08,4.03,3.62
43.80585384,98.58,0,99.47,98.29,0,99.91,11.3,4.19,3.02
44.04274893,99.73,0,99.57,98.98,0,99.92,11.61,4.17,3.62
44.27374172,99.93,0,99.6,97.57,0,99.89,12.19,4.24,3.36
44.50539303,99.98,0,99.62,99.12,0,99.92,11.97,4.88,2.82
44.74096084,99.99,0,99.62,97.61,0,99.89,12.26,4.78,3.41
44.97212291,99.99,0,99.6,0,0,0,12.35,4.65,2.71
45.21272898,99.98,0,99.59,0,0,0,13.79,5.45,2.66
45.45347595,99.97,0,99.58,99.1,0,99.92,13,5.44,1.67
45.6708498,99.96,0,99.59,98.6,0,99.91,12.75,4.96,2.71
45.90818596,99.94,0,99.59,95.76,0,99.85,12.32,6.39,2.3
46.1404078,99.97,0,99.65,99.32,0,99.92,10.19,7.01,1.2
46.37305188,99.98,0,99.64,0,0,0,9.77,5.55,2.06
46.61432385,99.98,0,99.64,99.87,0,99.93,10.96,5.41,2.16
46.84143591,99.98,0,99.66,99.91,0,99.93,11.1,5.61,2.1
47.07395697,99.98,0,99.65,0,0,0,9.97,4.51,3
47.31186986,99.99,0,99.69,99.66,0,99.93,11.39,5.63,2.44
47.54084969,99.99,0,99.62,0,0,0,10.92,4.61,2.81
47.77968073,99.99,0,99.62,99.96,0,99.93,11.22,4.48,2.83
48.0066967,99.99,0,99.6,98.81,0,99.91,11.22,4.89,1.89
48.24062872,100,0,99.6,0,0,0,11.41,4.35,2.55
48.48915672,100,0,99.6,99.95,0,99.93,11.15,5.62,1.89
48.70457697,100,0,99.61,0,0,0,12.24,5.57,1.86
48.94720173,100,0,99.6,0,0,0,13.53,5.63,2.16
49.19485474,100,0,99.6,0,0,0,11.25,6.09,2.19
49.41278982,99.98,0,99.58,2.86,0.35,0,10.26,6.18,2.16
49.641572,99.86,0,99.57,42.9,0.02,4.26,11.62,6.36,2.16
49.87439585,99.11,0,99.51,91.28,0,99.66,10.02,5.79,2.29
50.10677385,95.63,0,99.15,0,0,0,8.76,5.58,3.12
50.35714197,84.49,0,95.44,31.74,0.06,0.13,8.99,5.33,3.25
50.57176495,89.82,0,98.04,0,0,0,8.78,5.16,3.43
50.81235886,90.51,0,97.99,24.54,0.09,0.15,9.79,5.1,3.55
51.04325676,90.62,0,97.92,0,0,0,8.78,5.07,3.11
51.27918577,73.44,0,71.61,22.03,0.09,0.1,8.92,5.66,2.84
51.50817871,29.45,0.06,0.19,0.01,0.43,0,8.57,5.03,3.61
51.73984098,5.91,0.31,0,0,0.43,0,8.21,5.25,3.19
51.9738307,1.23,0.43,0,0,0.43,0,7.81,4.76,3.6
52.20653081,0.32,0.47,0,0,0.43,0,8.02,5.08,3.61
52.44009781,0.19,0.47,0,0,0.43,0,8.71,4.53,3.27
52.67532778,0.3,0.49,0,0,0.43,0,8.5,5.32,3.37
52.90640783,0.24,0.49,0,0,0.43,0,8.57,4.98,3.37
53.1398499,0.29,0.49,0,2.52,0.35,0,8.94,4.98,2.96
53.37397385,0.2,0.49,0,0,0.43,0,8.54,4.96,3.26
53.60642886,0.1,0.48,0,5.16,0.33,0,9.24,4.95,3.67
53.83959103,0.04,0.45,0,0,0.43,0,10.9,4.79,3.32
54.07400894,0.03,0.44,0,0.01,0.43,0,10.26,4.81,3.51
54.30641484,0.02,0.44,0,0,0,0,9.27,4.71,3.69
54.54650974,0.02,0.45,0,0,0,0,9.29,4.94,3.67
54.79252195,0.03,0.45,0,0,0.43,0,9.7,4.14,3.6
55.00487685,0.05,0.46,0,0,0.43,0,8.89,4.32,3.65
55.23856401,0.06,0.47,0,0,0,0,9.96,5.44,3.66
55.4864707,0.07,0.47,0,0.03,0.43,0,9.55,5.02,3.07
55.7043848,0.1,0.45,0,0,0,0,9,5.1,3.77
55.94738102,0.2,0.44,0,0.3,0.54,0,8.48,4.41,4.1
56.173172,0.38,0.43,0,44.84,0.02,5.96,8.5,4.82,3.75
56.40733981,1.03,0.41,0,0.01,0.43,0,8.83,5.12,4.4
56.64005589,3.2,0.35,0,0.79,0.49,0,9.18,5.39,3.98
56.87361193,9.06,0.24,0.01,0,0,0,9.12,4.52,4.47
57.1121819,27.26,0.07,0.16,0,0,0,8.13,4.91,4.44
57.35830069,50.56,0.02,6.83,0.04,0.42,0,8.42,5.3,4.36
57.57301474,54.53,0.01,12.3,9.82,0.21,0.01,8.71,4.8,4.16
57.80650473,63.67,0.01,38.23,38.12,0.03,1.84,9.25,4.89,4.45
58.03887892,68.93,0,59.26,0,0,0,9.25,5.24,4.48
58.28180885,60.97,0.01,28.23,0,0,0,8.85,4.35,4.5
58.52505684,55.03,0.01,12.95,0,0,0,7.91,4.01,5.09
58.74513984,53.12,0.01,9.83,0.41,0.48,0,8.62,4.24,4.29
58.97466588,50.92,0.02,7.12,0,0,0,8.54,5.14,4.42
59.21363497,42.21,0.03,1.78,0.57,0.45,0,8.36,4.87,4.47
59.44052291,42.27,0.03,1.78,0.19,0.42,0,9.23,5.12,4.25
59.6742928,32.29,0.05,0.34,0,0,0,9,4.74,4.37
59.9128747,34.86,0.04,0.49,30.92,0.05,0.5,9.55,4.81,4.39
60.14049482,30.34,0.06,0.21,83.86,0,98.71,9.41,4.95,3.86
60.37335587,40.27,0.03,1.15,0,0,0,9.94,5.27,4.79
60.61334276,47.47,0.02,3.87,0,0,0,8.45,5.12,4.92
60.85674095,65.98,0.01,46.7,22.76,0.13,0.11,9.24,4.62,4.53
61.07157683,79.24,0,88.72,0,0,0,9.09,4.08,5.24
61.31253481,86.04,0,96.09,33.87,0.04,0.86,9.32,4.74,4.47
61.53977871,85.95,0,96.06,0,0,0,9.38,4.59,4.99
61.78777599,86.5,0,96.4,0,0.43,0,8.73,4.05,4.99
62.00544786,84.87,0,95.39,0,0,0,8.34,4.27,4.85
62.24549198,75.21,0,80.65,0,0,0,8.59,4.39,4.85
62.4943099,62.79,0.01,34.99,0,0,0,8.53,4.86,4.78
62.71125174,50.05,0.02,6.24,0,0.43,0,8.84,4.23,4.77
62.94130993,36.36,0.04,0.7,0,0.43,0,9.33,4.04,4.81
63.17206669,18.75,0.13,0.04,0.78,0.4,0,9.75,5,3.77
63.40683603,13.57,0.18,0.02,0,0.43,0,9.6,4.41,4.21
63.63809299,14.79,0.16,0.02,0,0,0,9.7,4.23,4.97
63.87878489,8.73,0.24,0.01,0.01,0.43,0,9.33,3.84,4.51
64.10650086,4.92,0.31,0,0,0,0,9.31,4.03,4.92
64.35345173,3.78,0.33,0,0.06,0.42,0,8.94,4.07,4.65
64.57271886,2.87,0.35,0,1.11,0.39,0,9.24,4.23,4.62
64.8061347,3.56,0.34,0,0.01,0.43,0,9.67,4.19,4.16
65.03995371,6.18,0.29,0.01,0,0.43,0,8.56,3.28,4.14
65.27313685,10,0.24,0.01,0,0,0,9.1,3.91,4.75
65.51313186,11.41,0.22,0.01,0,0.43,0,9.09,3.85,3.88
65.74008989,11.8,0.21,0.01,0,0.43,0,9.76,4,3.72
65.9736867,5.3,0.32,0,0,0.43,0,10.22,4.34,3.3
66.20588303,2.08,0.38,0,0,0.43,0,9.21,3.83,4.51
66.43806291,0.98,0.41,0,0.23,0.42,0,9.78,4.26,4
66.67297077,0.53,0.42,0,0.07,0.42,0,8.3,4.01,4.35
66.90745592,0.41,0.43,0,0.01,0.43,0,10.02,4.59,4.02
67.13972378,0.46,0.43,0,0.03,0.42,0,9.77,4.59,3.8
67.37343693,0.54,0.43,0,6.6,0.26,0.01,8.94,4.1,4.51
67.606565,0.41,0.43,0,0.05,0.42,0,8.42,3.89,4.13
67.84009981,0.55,0.42,0,0,0.43,0,9.29,4.82,4.39
68.07273197,0.49,0.42,0,0,0,0,9.68,4.71,4.64
68.32121897,0.32,0.42,0,0,0.43,0,9.95,4.43,4.39
68.53701591,0.18,0.43,0,0.01,0.43,0,9.57,3.43,4.51
68.77356768,0.12,0.43,0,0,0.43,0,9.97,3.59,3.45
69.0058949,0.1,0.43,0,0,0.43,0,10.68,4.31,4.11
69.23989391,0.07,0.43,0,0.02,0.43,0,9.96,3.17,4.09
69.47298193,0.05,0.43,0,0.13,0.6,0,9.97,4.53,4.17
69.7059617,0.06,0.43,0,0,0,0,9.64,3.98,4.28
69.9538517,0.13,0.43,0,0.02,0.43,0,10.64,4.89,4.24
70.17156887,0.13,0.43,0,0,0.43,0,9.24,4.17,4.24
70.40606189,0.21,0.43,0,0.01,0.43,0,10.14,4.06,4.25
70.6399107,0.28,0.43,0,0.42,0.41,0,10.24,4.84,4.27
70.87357783,0.34,0.43,0,5.95,0.33,0.01,9.79,4.14,4.54
71.10584974,0.18,0.43,0,0.15,0.44,0,9.32,4.04,4.44
71.34028482,0.2,0.43,0,0,0,0,11.45,4.99,3.97
71.5793128,0.18,0.42,0,0,0,0,9.54,4.24,4.66
71.82297087,0.13,0.43,0,0.01,0.43,0,10.07,4.42,4.01
72.03723669,0.11,0.43,0,0.01,0.5,0,10.83,4.47,4.1
72.27347183,0.14,0.44,0,0.02,0.43,0,10.34,4.44,4.28
72.50584269,0.15,0.44,0,10.83,0.19,0.01,10.7,4.93,4.34
72.73921871,0.13,0.43,0,0.04,0.43,0,10.05,4.99,4.58
72.9732008,0.16,0.43,0,0,0,0,9.63,4.83,4.85
73.21216393,0.18,0.42,0,0,0.43,0,9.88,4.86,5
73.43904686,0.54,0.41,0,0,0,0,9.91,4.57,5.42
73.6802268,0.67,0.41,0,0,0.43,0,8.95,3.65,5.27
73.90704584,1.08,0.4,0,0.05,0.42,0,10.54,4.49,4.58
74.13920975,1.13,0.4,0,0,0.43,0,9.6,4.1,4.59
74.37333393,1.35,0.39,0,14.03,0.15,0.02,10.46,4.84,4.3
74.60579085,0.66,0.41,0,0,0.43,0,10.04,3.58,4.73
74.83999181,0.57,0.41,0,0,0.43,0,10.34,4.06,4.91
75.07338381,0.35,0.42,0,4.11,0.32,0,9.27,3.86,4.44
75.30654788,0.4,0.42,0,0,0.43,0,10.22,4.31,4.68
75.53992987,0.26,0.42,0,0.62,0.41,0,8.47,2.99,5.16
75.773211,0.22,0.42,0,0,0,0,10.34,3.97,5.21
76.0112679,0.22,0.42,0,0,0,0,10.62,4.09,4.71
76.25250483,0.29,0.42,0,0.01,0.43,0,10.03,3.66,5.21
76.46985102,0.24,0.42,0,0.02,0.43,0,9.85,4.01,4.46
76.70657778,0.3,0.42,0,0,0,0,9.52,4.12,4.56
76.9466548,0.33,0.42,0,0,0,0,10.03,4.04,5.29
77.18831301,0.2,0.42,0,0,0,0,9.42,3.65,4.68
77.40974188,0.24,0.42,0,0,0,0,10.15,3.55,5.58
77.65407276,0.35,0.42,0,0,0,0,10.94,4,5.32
77.87853384,0.51,0.41,0,0.01,0.43,0,10.25,3.43,5.68
78.10493279,0.42,0.42,0,6.69,0.6,0.01,9.92,3.24,5.4
78.33962679,0.86,0.41,0,0,0,0,9.82,3.42,5.79
78.58061695,0.91,0.41,0,0,0,0,10.01,4.25,5.4
78.81966686,0.58,0.42,0,4,0.32,0,10.46,4.67,5.24
79.03774881,0.68,0.42,0,0.01,0.43,0,11.37,5.77,4.87
79.27468777,1.25,0.4,0,0.32,0.42,0,9.81,4.82,4.7
79.50636673,1.24,0.4,0,0.02,0.43,0,10.32,5,5.15
79.73838472,1.42,0.39,0,0,0.43,0,9.2,5.02,5.04
79.9718399,1.99,0.38,0,0,0.48,0,9.14,4.23,5.27
80.20703268,2.01,0.38,0,0.16,0.42,0,10.09,4.92,5.52
80.4395268,1.64,0.39,0,0,0,0,9.65,3.98,5.1
80.67628384,1.18,0.4,0,0,0,0,9.61,3.76,5.68
80.92569876,1.08,0.4,0,0.03,0.42,0,10.61,5.14,5.7
81.13806987,0.95,0.4,0,0,0,0,9.2,3.56,5.54
81.37885571,0.66,0.42,0,0,0.43,0,10.15,4.93,5.59
81.60595989,0.88,0.41,0,0,0,0,10.93,5.51,5.51
81.85384798,1.35,0.4,0,0.05,0.42,0,9.19,4.5,5.78
82.07166481,1.31,0.4,0,0,0,0,8.84,3.31,6.6
82.31317782,2.24,0.37,0,0.01,0.43,0,9.26,3.71,5.97
82.53968191,3.12,0.35,0,0.04,0.48,0,9.67,3.78,6.28
82.77188683,2.87,0.36,0,0.02,0.43,0,8.98,3.48,5.93
83.00552893,2.53,0.36,0,0,0,0,9.49,3.78,5.91
83.24694681,2.39,0.37,0,1.5,0.52,0,9.13,4.35,6.28
83.47285795,2.02,0.38,0,0.01,0.43,0,8.94,3.23,5.87
83.70776081,2.09,0.37,0,0.02,0.43,0,10.38,4.72,6.36
83.93811369,1.43,0.39,0,0.03,0.43,0,9.97,3.84,6.27
84.17262697,1.13,0.4,0,0.01,0.43,0,10.19,4.29,6.02
84.405406,0.7,0.41,0,0,0.43,0,9.18,3.38,6.4
84.63950682,0.58,0.41,0,0,0,0,9.65,3.54,5.84
84.87849283,0.43,0.42,0,0,0,0,10.16,3.72,6.42
85.11868,0.48,0.41,0,0,0.43,0,10.43,3.99,5.95
85.33875585,0.41,0.42,0,0,0,0,10.24,3.78,5.97
85.57753086,0.33,0.42,0,0,0.43,0,9.23,3.8,5.78
85.80554771,0.27,0.42,0,0,0,0,9.95,3.68,4.96
86.05177879,0.17,0.42,0,0,0,0,9.59,3.52,5.79
86.27792072,0.16,0.43,0,0,0,0,11.39,5.42,5.44
86.52680182,0.14,0.43,0,0,0,0,10.22,4.29,5.39
86.74379778,0.2,0.42,0,3.74,0.33,0,10.3,4.57,5.63
86.97188377,0.18,0.42,0,0,0,0,11.08,4.99,5.95
87.21282887,0.21,0.42,0,0.02,0.43,0,10.23,4.06,5.42
87.4393208,0.16,0.42,0,0,0.43,0,9.89,4.68,5.72
87.67274785,0.15,0.42,0,0.01,0.43,0,9.38,3.76,7.03
87.90634084,0.19,0.42,0,0,0,0,9.15,2.94,6.42
88.14386272,0.17,0.42,0,0,0,0,9.21,3.59,6.71
88.39061594,0.18,0.42,0,0,0,0,9.57,4.25,6.85
88.61166286,0.22,0.42,0,0.02,0.5,0,9.73,4.39,6.27
88.83878469,0.41,0.42,0,0.17,0.42,0,9.46,3.5,6.65
89.07214069,0.27,0.42,0,0,0,0,8.86,3.67,6.77
89.31366086,0.39,0.42,0,0.46,0.41,0,10.18,4.25,6.63
89.53968382,0.34,0.42,0,0,0,0,9.46,3.34,6.58
89.77991581,0.37,0.42,0,0.01,0.43,0,9.72,3.31,6.85
90.00646091,0.26,0.42,0,0.06,0.42,0,9.91,3.5,6.58
90.23952389,0.35,0.42,0,0,0,0,9.3,3.7,7.05
90.4893539,0.29,0.42,0,0.06,0.42,0,9.81,3.42,6.76
90.70154381,0.55,0.41,0,0,0.43,0,10.31,3.7,6.08
90.93923473,0.29,0.42,0,0,0,0,10.25,3.95,5.83
91.17803788,0.31,0.42,0,0,0.43,0,10.33,4.33,6.75
91.40620685,0.26,0.42,0,0,0.43,0,9.45,3.21,6.31
91.63864279,0.13,0.42,0,0,0,0,11.1,4.55,6.42
91.88628674,0.09,0.42,0,0,0,0,11.2,4.63,7.21
92.11115599,0.09,0.42,0,0.02,0.43,0,11.24,4.43,6.63
92.3387289,0.04,0.43,0,0,0,0,9.21,3.57,6.8
92.59004498,0.03,0.43,0,0,0.43,0,10.14,3.76,6.75
92.80083489,0.03,0.43,0,0,0.43,0,10.91,3.73,6.07
93.03890181,0.02,0.43,0,0.01,0.43,0,10.46,3.37,6.63
93.27158594,0.03,0.43,0,0,0,0,9.72,3.28,6.57
93.51131082,0.02,0.43,0,0,0,0,9.91,3.84,6.23
93.76138186,0.01,0.43,0,0,0,0,10.18,4.23,6.31
93.9764328,0.01,0.43,0,0,0.43,0,9.93,3.86,6.14
94.20516682,0.01,0.43,0,0,0.44,0,10.63,3.9,6.53
94.43863869,0,0.43,0,0,0.43,0,9.18,3.25,6.26
94.67330599,0,0.43,0,0,0.43,0,9.17,3.33,6.76
94.90232897,0.01,0.43,0,0,0.43,0,9.72,2.82,5.99
95.13826489,0.01,0.43,0,0,0.43,0,10.04,3.37,6.68
95.37219572,0.01,0.43,0,0,0,0,10.58,4.11,6.63
95.61232686,0,0.43,0,0,0,0,10.53,4.21,6.06
95.86064672,0,0.43,0,0,0.43,0,9.3,2.99,6.4
96.06945682,0,0.43,0,0,0.43,0,10.34,3.17,6.39
96.30664182,0,0.43,0,0,0.43,0,10.15,2.96,6.28
96.53904891,0,0.43,0,0,0.43,0,9.29,3.1,6.6
96.76957273,0,0.43,0,0,0,0,10.09,3.72,6.29
97.01275396,0,0.43,0,0,0,0,9.44,3.21,6.91
97.2565999,0,0.43,0,0,0.43,0,10.22,3.14,6.98
97.46991396,0,0.43,0,0,0.43,0,10.88,4.27,6.41
97.70617294,0,0.43,0,0,0.43,0,10.2,3.89,6.83
97.9392128,0.01,0.43,0,0,0.43,0,10.74,3.89,6.65
98.17243576,0.01,0.43,0,0,0.43,0,9.23,3.19,6.77
98.40528297,0.01,0.43,0,0,0.43,0,10.37,4.2,6.04
98.63811684,0,0.43,0,0,0,0,10.23,4.19,6.64
98.88663101,0,0.43,0,0,0.43,0,10.32,3.67,6.47
99.10330081,0,0.43,0,0,0,0,9.9,3.3,5.98
99.34667969,0,0.43,0,0,0.43,0,10.22,3.53,5.72
99.57243395,0,0.43,0,0,0,0,10.08,3.78,6.37
99.81949902,0.01,0.43,0,0,0,0,9.51,2.82,7.3
100.045032,0.05,0.43,0,0.23,0.42,0,9.79,2.94,7.53
100.2718749,0.27,0.42,0,14.53,0.15,0.03,9.24,2.24,6.62
100.5056899,0.72,0.41,0,3.02,0.34,0,10.15,3.79,7.16
100.7374809,1.99,0.38,0,0,0,0,10.13,4.12,6.17
100.9888308,2.18,0.37,0,1.24,0.41,0,10.09,3.06,6.84
101.2017019,1.29,0.39,0,1.02,0.4,0,9.65,3.51,7.49
101.4413319,1.06,0.4,0,0.14,0.42,0,9.4,3.68,6.82
101.6712627,0.93,0.4,0,0,0,0,9.55,4.12,6.81
101.9189599,0.83,0.4,0,0.16,0.42,0,10.14,3.81,7.11
102.1389308,0.79,0.41,0,0.01,0.43,0,9.34,3.93,6.33
102.3725958,0.91,0.4,0,0,0,0,9.99,4.26,7.22
102.6204269,1,0.4,0,0,0,0,10,4.01,7.3
102.8439498,1.48,0.39,0,0,0,0,10.45,4.55,7.11
103.0941248,1.81,0.38,0,2.38,0.36,0,10.54,3.35,7.49
103.303525,1.47,0.39,0,1.06,0.39,0,11,3.01,7.02
103.5394759,2.13,0.37,0,0.02,0.43,0,11.34,4.18,6.37
103.7716649,2.82,0.36,0,0.03,0.43,0,11.31,3.96,7.03
104.00488,3.87,0.33,0,0.12,0.42,0,10.6,3.81,7.18
104.2395887,3.01,0.35,0,4.39,0.32,0,10.43,2.95,7.27
104.471045,2.42,0.36,0,0,0,0,11.5,3.29,7.42
104.7079868,1,0.4,0,1.08,2.81,0,10.79,3.3,7.3
104.9389958,0.62,0.41,0,0,0,0,10.93,3.7,7.86
105.1889689,0.27,0.42,0,0.01,0.74,0,10.56,2.87,7.88
105.4057748,0.23,0.42,0,1.21,0.39,0,11.07,2.94,7.92
105.6390309,0.34,0.42,0,0,0,0,11.04,4.19,7.6
105.8782768,0.41,0.42,0,0,0,0,9.86,3.55,7.34
106.1164229,0.3,0.42,0,0.37,15.91,0,10.31,3.63,7.03
106.3387837,0.2,0.42,0,0.33,0.43,0,10.85,2.75,8.19
106.5728559,0.11,0.42,0,0.86,0.4,0,10.56,3.01,7.21
106.805871,0.09,0.42,0,0,0.43,0,11.56,4.39,6.78
107.0364969,0.08,0.43,0,0,0,0,10.7,4.24,6.57
107.2781758,0.17,0.43,0,0,0,0,12.07,4.41,7
107.5199368,0.16,0.43,0,0,0,0,12.33,4.39,6.73
107.7408199,0.19,0.42,0,0.09,0.43,0,12.24,4.9,7
107.9713578,0.12,0.42,0,0,0,0,11.09,4.05,7.4
108.2096629,0.11,0.42,0,0.02,0.43,0,10.95,2.83,6.8
108.4367738,0.07,0.42,0,0,0.43,0,10.85,4.84,6.27
108.6716948,0.11,0.42,0,0,0,0,11.46,4.29,6.58
108.922801,0.12,0.42,0,0,0,0,11.47,4.89,7.31
109.140985,0.16,0.42,0,0.01,0.43,0,11.27,3.5,7.32
109.370265,0.14,0.42,0,0,0,0,11.93,3.94,6.93
109.6084228,0.23,0.42,0,5.08,0.3,0,10.39,3.75,6.26
109.8391118,0.59,0.41,0,8.32,0.23,0.01,10.88,4,7.27
110.070302,4.02,0.33,0,0,0,0,12.26,3.09,8.22
110.3111787,51.2,0.02,7.53,0,0,0,12.73,3.56,8.53
110.5534608,98.02,0,99.47,0,0,0,12.56,4.59,9.75
110.7739878,99.9,0,99.66,0,0,0,10.6,4.77,9.57
111.0216348,99.99,0,99.73,0,0,0,11.1,3.41,10.28
111.243053,100,0,99.69,0,0,0,10.32,3.59,10.69
111.4700818,100,0,99.8,0,0,0,10.72,2.14,6.8
111.7107778,100,0,99.81,0,0,0,7.88,2.89,7.51
111.9561777,100,0,99.87,0,0,0,-1.46,2.76,10.04
112.1731749,100,0,99.89,0,0,0,-3.82,3.33,12.35
112.4249759,100,0,99.91,94.12,0,99.8,1.21,3.18,15.74
112.6335218,100,0,99.9,0,0,0,-0.45,3.66,12.96
112.8864598,100,0,99.9,0,0,0,-0.02,4.55,12.66
113.1116588,100,0,99.89,99.99,0,99.93,-0.68,3.3,13.87
113.3387408,100,0,99.91,0,0,0,-0.19,3.49,15.13
113.580091,100,0,99.91,0,0,0,0.18,3.98,14.28
113.8197799,100,0,99.9,0,0,0,0.27,3.31,14
114.0406659,100,0,99.88,0,0,0,1.87,3.48,14.09
114.2903028,100,0,99.86,0,0,0,0.17,6.92,12.56
