smile,disgust,joy,msmile,mdisgust,mjoy,pitch,yaw,roll
0,2.48,0,0,0.43,0,-0.97,0.63,-1.55
0.01,2.57,0,0,0.43,0,-2.82,-1.67,-2.55
0.1,2.63,0,0,0,0,-2.51,1.26,-1.7
6.13,1.34,0.03,100,0,99.93,-1.72,2.71,0.06
66.28,0,85.12,100,0,99.93,-4.13,0.75,-0.86
98.66,0,99.91,99.28,0,99.92,-1.65,-0.56,-1.08
99.8,0.02,99.93,34.84,0.04,1.02,-1.91,0.93,-1.91
99.95,0.01,99.93,99.98,0,99.93,-4.57,2.01,-0.51
99.95,0.06,99.93,99.99,0.01,99.93,-2.71,1.61,2.6
99.67,0.07,99.93,49.9,0.3,13.75,-5.85,0.24,2.3
96.38,0.12,99.87,0.81,0.81,0,-2.15,1.33,-1.54
94.5,0.1,99.77,67.98,0,81.01,-1.58,3.31,0.94
82.15,0.19,98.41,87.84,0,99.37,-2.51,3.05,0.04
82.84,0,98.33,100,0,99.93,-4.92,1.49,-1.68
97,0,99.89,100,0,99.93,0.18,2.14,-5.18
99.55,0.01,99.93,99.61,0,99.93,9.39,0.47,-18.92
99.8,0.01,99.93,93.72,0,99.78,9.14,2.6,-25.18
99.86,0,99.93,99.7,0,99.93,6.25,1.97,-14.87
99.73,0,99.93,99.93,0,99.93,4.82,2.23,-12.58
98.1,0.03,99.9,92.41,0,99.72,5.72,8.03,-15.59
97.92,0.03,99.9,99.48,0,99.92,8.03,6.23,-19.31
98.13,0.02,99.91,99.95,0,99.93,9.89,6.52,-17.78
97.54,0.01,99.9,96.93,0,99.88,9.25,4.53,-13.58
98.17,0.01,99.91,98.62,0,99.91,8.46,5.57,-6.28
99.65,0.01,99.93,98.01,0,99.9,10.01,8.46,5.93
99.42,0.04,99.92,0,0,0,6.63,5.99,-0.65
99.25,0.08,99.92,99.98,0.01,99.93,-0.02,2.38,-1.9
98.53,0.09,99.91,97.55,0,99.89,-2.02,2.07,-3.47
93.49,0.11,99.71,81.88,0.02,98.16,-3.88,2.47,2.52
84.81,0.15,98.31,8.6,6.44,0.01,-5.5,2.87,3.32
80.59,0.65,98.27,0,12.72,0,-1.63,8.7,4.04
52.96,43.97,31.98,0.25,12.77,0,0.8,5.54,4.95
29.59,81.05,0.05,0,4.05,0,0.77,7.85,13.25
10.16,95.53,0,0.12,34.33,0,-0.51,8.58,1
1.66,98.41,0,0.43,16.71,0,0.46,7.43,0.51
0.38,96.16,0,0.12,29.46,0,-0.53,6.6,0.02
0.19,89.7,0,0.01,18.06,0,-1.06,8.36,-1.24
0.14,80.6,0,0.01,54.65,0,-1.07,9.66,-0.51
0.25,64.07,0,0.31,91.97,0,1.32,6.38,-0.92
0.17,53.79,0,0.05,29.73,0,-0.43,8.32,-0.07
0.08,38.98,0,0,0,0,0.16,7.76,-1.58
0.3,18.99,0,0,0,0,-2.34,7,-12.14
3.99,0.06,0,0,0,0,0.08,7.15,0.01
21.64,0.01,0.06,83.67,0,98.66,-2.49,6.21,0.5
76.36,0,83.21,87.93,0,99.38,-2.31,5.7,1.28
98.85,0,99.49,99.41,0,99.92,-2.22,5.78,0.36
99.75,0,99.56,99.87,0,99.93,-3.71,4.51,0.88
99.85,0,99.91,99.94,0.01,99.93,-6.6,3.59,-0.91
99.94,0,99.93,99.94,0.01,99.93,0.78,3.92,-2.44
99.98,0.04,99.93,99.79,0,99.93,0.88,3.88,-3.82
99.99,0.06,99.93,99.93,0.01,99.93,-0.61,3.25,-2.84
99.99,0.07,99.93,99.98,0,99.93,-0.4,3.56,-2.52
100,0.08,99.93,99.95,0.01,99.93,-0.21,3.28,-3.97
100,0.08,99.93,99.81,0,99.93,-0.44,3.49,-3.79
99.99,0.09,99.93,99.87,0,99.93,-0.25,3.77,-3.84
99.99,0.09,99.93,99.62,0,99.93,-0.38,4.09,-4.6
99.99,0.09,99.93,99.9,0.01,99.93,0.41,3.15,-4.54
99.98,0.09,99.93,99.98,0,99.93,0.41,3.31,-3.74
99.95,0.09,99.93,40.95,0.47,3.03,-1.53,3.4,-4.86
99.71,0.05,99.91,0,0,0,-1.19,7.08,-3.94
99.23,0,99.63,0,0,0,-2.77,6.01,-3.47
97.48,0,99.36,93.14,0.01,99.76,-1.33,5.98,-3.5
94.24,0,99.48,94.02,0.01,99.79,-3.84,6.47,-2.83
96.98,0.01,99.89,94.06,0.02,99.8,-2.25,5.43,-3.3
99.58,0.06,99.93,99.98,0,99.93,-2.1,2.84,-3.85
99.87,0.07,99.93,99.97,0,99.93,-2.73,5.22,-3.65
99.96,0.07,99.93,99.93,0,99.93,-2.75,4.44,-3.71
99.98,0.07,99.93,99.91,0.01,99.93,-2.96,3.4,-3.48
99.99,0.06,99.93,99.97,0,99.93,-2.15,2.2,-4.55
99.98,0.05,99.93,99.98,0,99.93,-2.8,1.71,-5.23
99.99,0.04,99.93,99.99,0,99.93,-2.55,1.31,-6.06
100,0.03,99.93,99.99,0,99.93,-3.21,-0.6,-7.57
100,0.04,99.93,99.92,0,99.93,-2.95,-4.95,-8.8
100,0.02,99.93,99.99,0,99.93,-2.8,-7.71,-9.81
100,0.01,99.93,99.97,0,99.93,-2.43,-12.04,-10.96
100,0.01,99.93,99.89,0,99.93,-2.92,-13.34,-10.46
99.99,0.01,99.93,99.76,0,99.93,-2.5,-12.98,-10.73
99.98,0,99.93,99.53,0,99.92,-3.86,-16.27,-10.08
99.93,0,99.93,0,0,0,-3.3,-16.81,-10.19
99.85,0,99.93,0,0,0,-3.43,-20.22,-18.68
99.54,0,99.91,0,0,0,-7.51,-24.29,-10.09
0,0,0,0,0,0,-6.11,-25.93,-12.04
0,0,0,0,0,0,-3.25,-31.51,-10.05
0,0,0,0,0,0,-2.49,-41.45,-12.82
0,0,0,0,0,0,-1.88,-43.94,-7.22
0,0,0,0,0,0,-2.89,-47.31,-10.12
0,0,0,0,0,0,-1.35,-53.03,-22.97
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
99.98,0,99.93,99.98,0,99.93,-6,-3.93,-3.46
99.97,0,99.93,99.95,0,99.93,-1.77,-0.1,-3.48
99.98,0,99.93,99.26,0,99.92,-0.89,3.15,-2.41
99.98,0,99.93,99.42,0,99.92,-1.94,6.18,-0.95
99.99,0,99.93,99.78,0.01,99.93,-1.42,6.04,0.38
99.99,0,99.93,74.89,0,90.88,-2.17,8.06,0.85
99.97,0.01,99.93,71,0.07,87.98,-2.01,14.2,0.6
0,0,0,0,0,0,-0.46,31.6,1.09
0,0,0,0,0,0,-1.5,38.57,6.13
0,0,0,0,0,0,1.6,43.98,5.59
0,0,0,0,0,0,0.43,47.69,8.64
0,0,0,0,0,0,-8.5,56.68,10.87
0,0,0,0,0,0,-8.77,57.97,14.62
0,0,0,0,0,0,-9.67,55.25,18.23
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
98.21,0,99.91,100,0,99.93,-2.5,0.32,-0.36
95.29,0.01,99.85,99.86,0,99.93,-5.99,1.15,-3.71
96.96,0,99.89,99.99,0.01,99.93,-5.71,1.97,-3.35
96.7,0,99.88,99.94,0,99.93,-4.42,2.32,-2.98
96.41,0,99.87,99.89,0,99.93,-1.15,1.39,-3.86
87.7,0.01,99.29,99.99,0,99.93,9.26,3.98,-3.28
71.49,0.01,79.08,99.81,0,99.93,12.05,4.33,-4.1
37.23,0.05,0.98,71.96,0,89.79,20.06,3.77,-2.67
23.06,0.14,0.12,0,0,0,22.89,1.83,-0.65
0,0,0,0,0,0,30.76,3.38,1.86
0,0,0,0,0,0,40.82,1.3,-1.93
0,0,0,0,0,0,35.62,0.35,-3.02
0,0,0,0,0,0,39.72,2.78,-2.09
0,0,0,0,0,0,44.61,3.32,-4
0,0,0,0,0,0,43.92,3.7,-1.54
0,0,0,0,0,0,43.95,3.76,-2.23
0,0,0,0,0,0,43.96,3.3,-1.27
0,0,0,0,0,0,42.48,3.98,-1.93
0,0,0,0,0,0,37.21,3.09,-3.96
0,0,0,0,0,0,34.7,5.1,-6.18
0,0,0,0,0,0,33.07,7.46,-10.17
0,0,0,0,0,0,27.91,9.74,-8.93
0,0,0,0,0,0,25.72,6.74,-9.06
5.84,2.76,0.02,16.83,15.43,0.04,25,4.6,-6.43
12.82,1.14,0.09,82.96,0,98.48,15.1,3.64,-4.99
17.66,0.47,0.2,58.52,0.01,43.3,9.92,4.78,-4.36
60.05,0.02,67.58,98.7,0,99.91,7.21,3.69,-3.94
87.12,0.01,99.43,98.92,0.01,99.92,1.11,3.03,-5.67
97.78,0,99.9,99.96,0,99.93,-4.04,2.5,-4.76
99.69,0,99.93,100,0,99.93,-9.6,2.94,-3.91
99.96,0.01,99.93,94.65,0,99.82,-15.71,0.91,-7.4
100,0,99.93,99.47,0,99.92,-17.43,2.52,-5.48
100,0,99.93,77.12,0,95.74,-15.65,2.82,-6.16
100,0,99.93,99.97,0,99.93,-16.14,0.67,-6.94
100,0,99.93,99.66,0,99.93,-19.31,2.64,-4.79
100,0,99.93,99.39,0,99.92,-24.1,3.67,-2.75
99.97,0,99.93,100,0,99.93,-26.98,4.31,-0.05
99.64,0,99.93,99.27,0,99.92,-30.53,3.2,-2.3
98.37,0,99.9,99.63,0,99.93,-32.03,3.53,-2.94
97.23,0,99.89,99.9,0,99.93,-25.84,3.24,-5.32
96.37,0,99.87,99.47,0,99.92,-22.87,3.48,-5.54
99.13,0,99.92,100,0,99.93,-17.55,4.27,-4.96
99.82,0,99.93,99.78,0,99.93,-8.28,3.93,-3.49
99.96,0,99.93,95.42,0,99.84,1.36,4.84,-4.84
99.97,0,99.93,92.98,0,99.75,4.05,5.51,-4.88
99.94,0,99.93,62.95,0.01,63.1,3.48,4.59,-4.47
99.71,0,99.93,85.91,0,99.11,2.51,3.72,-4.58
89.53,0.01,99.62,0,0,0,2.33,8.83,-5.31
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
100,0.01,99.93,99.9,0.01,99.93,-13.73,3.6,3.39
100,0.02,99.93,12.39,0.43,0.02,-3.9,3.29,14.67
99.95,0,99.93,0.03,0.42,0,1.04,20.38,16.97
0,0,0,0,0,0,1.58,33.62,10.4
0,0,0,0,0,0,-1.41,44.27,15.24
0,0,0,0,0,0,-4.75,46.93,7.47
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
0.64,0.1,0,0.01,0.43,0,7.98,1.61,-15.76
0.37,0.31,0,0,0,0,7.85,2.68,-3.27
0.22,0.37,0,0,0,0,4.54,3.1,-0.24
1.18,0.54,0,0,0,0,2.27,0.43,4.3
4.2,1.58,0.01,0,0,0,-0.91,1.54,0.02
10.56,1.17,0.05,79.97,0,97.42,-7.39,3.16,2.05
22.34,0.07,0.08,65.51,0,73.14,-3.64,5.05,1.92
52.79,0,9.49,15.49,0.14,0.03,1.22,2.92,0.38
42.2,0.02,1.84,38.27,0.03,1.89,-2.46,3.46,2.08
19.75,0.14,0.06,0.03,0.48,0,-5.61,2.36,1.12
9.03,0.29,0.01,0.22,0.65,0,-6.69,2.57,2.83
2.61,0.38,0,4.62,0.32,0,-4.66,2.94,2.32
1.5,0.39,0,10.88,0.19,0.01,-3.93,1.74,2.4
1.86,0.35,0,43.45,0.1,4.7,-3.58,0.23,2.57
3.34,0.32,0,26.39,0.17,0.22,-4.07,-0.61,2.37
6.78,0.23,0.01,64.4,0,69.01,-5.34,-0.28,2.27
21.16,0.13,0.08,93.21,0,99.76,-5.28,-0.96,1.61
35.84,0.07,1.31,3.27,5.25,0,-5.49,-0.09,2.18
32.79,0.12,1.18,9.99,1.45,0.01,-4.77,-0.21,2.37
25.92,0.15,0.27,67.55,0.01,79.78,-6.32,-1.39,2.44
20.18,0.13,0.06,0.03,0.46,0,-4,-1.31,3.27
22.11,0.1,0.08,96.79,0,99.88,-4.41,-1.54,3.09
28.07,0.07,0.2,82.89,0,98.47,-5.24,-1.65,2.69
41.27,0.02,1.72,99.64,0,99.93,-4.65,-1.81,2.02
74.95,0,82.86,88.73,0,99.46,-4.02,-1.06,2.46
95.13,0,99.77,99.93,0,99.93,-5.81,1.08,2.75
99.14,0,99.92,100,0,99.93,-5.5,0.42,2.97
99.63,0,99.93,92.78,0,99.74,-5.01,0.68,2.57
99.87,0,99.93,1.45,6.81,0,-4.05,1.04,2.7
99.91,0,99.93,67.63,0,79.51,-2.34,0.82,3.1
99.93,0,99.93,97.39,0,99.89,-1.99,1.58,2.22
99.92,0.01,99.93,99.98,0,99.93,-1.17,0.84,2.08
99.94,0.01,99.93,87.25,0,99.23,1.97,2.35,3.56
99.95,0,99.93,1.3,6.89,0,3.54,1.44,3.88
99.96,0,99.93,99.98,0,99.93,1.38,-0.86,-0.53
99.92,0,99.93,99.92,0,99.93,5.7,1.47,-2.99
99.9,0,99.93,97.79,0,99.9,5.92,2.53,-2.69
99.74,0,99.93,98.09,0,99.9,6.93,1.16,2.88
99.61,0,99.93,99.95,0,99.93,6.01,-1,3.32
99.57,0,99.93,95.8,0.01,99.85,4.73,-0.91,3.79
99.75,0,99.93,79.86,0.04,97.34,3.16,-1.14,5.08
99.89,0,99.93,0,0,0,3.53,-0.15,5.67
99.96,0,99.93,99.98,0.01,99.93,0.89,2.57,0.74
99.96,0,99.93,99.78,0.01,99.93,2.78,2.23,5.39
99.87,0,99.93,31.56,0.87,0.56,6.67,4.55,11.63
99.55,0,99.93,0.04,0.42,0,14.14,4.05,9.55
97.05,0,99.89,0.21,0.49,0,14.64,0.83,12.96
89.22,0,99.57,99.15,0,99.89,9.89,1.6,10.17
89.93,0,99.6,98.84,0.01,99.91,5.14,0.16,2.39
95.91,0,99.86,0,0,0,2.56,1.57,-19.11
98.62,0,99.91,100,0,99.93,0.58,1.3,-4.71
99.67,0,99.93,99.94,0,99.93,0.9,3.23,-6.74
99.63,0,99.93,99.47,0,99.92,5.74,5.15,-10.02
99.54,0,99.93,95.14,0,99.83,3.56,2.73,-10.57
99.07,0,99.92,98.76,0,99.91,10.46,5.62,-10.77
96.88,0,99.88,99.95,0,99.93,16.43,4.3,-12.59
93.57,0,99.79,85.8,0,99.09,11.17,4.5,-20.81
97.35,0,99.89,97.02,0,99.88,8.67,1.54,-9.7
96.4,0,99.86,98.9,0,99.92,6.26,2.28,-8.94
96.97,0,99.88,99.88,0.01,99.93,4.94,1.33,-1.99
97.83,0,99.9,99.51,0,99.92,8.39,2.51,2.42
97.42,0.01,99.89,96.87,0,99.88,8.78,4.58,-7.92
95.05,0.01,99.84,99.94,0,99.93,8.28,3.01,-12.63
94.15,0,99.81,95.21,0,99.83,7.98,3.61,-11.07
92.72,0,99.73,0,0,0,8.93,3.74,-29.58
91.72,0,99.63,98.5,0,99.91,9.08,4.93,-8.73
87.26,0,98.6,68.38,0,82.09,10.09,4.72,-8.01
89.19,0,98.77,98.15,0,99.9,10.23,3.68,-4.35
90.9,0,98.28,87.44,0,99.32,7.94,3.45,-3.42
87.73,0,94.98,96.45,0,99.87,8.12,2.75,-0.17
88.9,0,96.43,98.01,0,99.9,9.09,1.63,-0.53
93.44,0,99.59,99.92,0.01,99.93,4.85,0.57,6.21
95.9,0,99.84,99.94,0.01,99.93,2.93,1.05,1.64
97.02,0,99.88,98.01,0.01,99.9,3.88,1.9,0.93
98.5,0,99.91,91.1,0,99.65,5.28,1.55,0.74
99.15,0,99.92,99.54,0,99.92,7.65,0.83,0.92
99.41,0,99.92,99.94,0,99.93,6.4,-1.18,-9.87
98.85,0,99.91,99.88,0,99.93,8.93,2.19,-10.15
98.58,0,99.91,91.63,0,99.68,3.52,1.7,-7.51
97.95,0,99.9,93.67,0,99.78,4.33,1.55,-8.38
96.15,0.01,99.87,97.76,0,99.9,5.35,2.99,-7.75
92.98,0.01,99.78,99.29,0,99.92,6.36,3.49,-6.22
91.84,0.01,99.73,99.98,0,99.93,7.99,2.91,-6.05
88.76,0.01,99.56,99.98,0,99.93,6.33,2.02,-6.15
92.22,0.01,99.75,99.77,0,99.93,4.85,0.8,-5.68
97.04,0.01,99.89,99.82,0.01,99.93,2.96,0.08,-5.07
98.42,0.01,99.91,98.47,0,99.91,2.9,1.73,-4.52
98.87,0.01,99.92,99.86,0,99.93,3.92,3.11,-2.98
99.29,0.01,99.92,99.73,0,99.93,5.22,2.12,-1.54
98.5,0.01,99.91,99.66,0,99.93,3.74,2.08,-1.57
97.42,0.01,99.89,99.86,0,99.93,3.13,2.21,-0.81
95.82,0.01,99.86,99.32,0,99.92,4.77,3.17,-1.89
95.47,0.01,99.85,98.69,0,99.91,5.22,0.98,-3.17
94.33,0.01,99.82,99.39,0.01,99.92,4.46,2.64,-7.13
97.14,0.01,99.89,99.77,0,99.93,2.82,1.55,-8.06
94.64,0.01,99.83,98.23,0,99.9,5.11,4.04,-6.66
91.95,0.01,99.74,97.07,0,99.88,4.17,2.66,-6.06
84.56,0.02,99.13,99.96,0,99.93,6.05,3.56,-5.17
74.37,0.03,95.54,96.96,0,99.88,7.59,4.38,-4.48
52.53,0.09,37.19,81.49,0,98.03,6.45,3.67,-3.36
47.83,0.12,21.67,99.37,0,99.92,7,3.06,-3.55
45.83,0.14,16.64,96.26,0,99.86,7.15,4.26,-3.21
51.3,0.09,32.68,77.36,0,95.92,8.75,3.81,-2.34
51.41,0.08,32.62,50.35,0.01,14.68,9.35,4.88,0.45
61.28,0.04,70.75,96.27,0,99.86,4.17,2.39,-1.77
67.03,0.03,84.94,65.41,0,72.62,5.84,2.73,-5.1
67.22,0.04,81.8,99.43,0,99.92,3.84,4.41,-8.4
70.73,0.03,89.02,99.67,0,99.93,2.99,3.91,-9.18
79.33,0.02,97.66,99.98,0,99.93,4.07,3.92,-7.3
77.72,0.02,97.28,99.83,0,99.93,3.52,2.38,-6.03
71.9,0.03,93.43,93.2,0,99.76,2.48,3.29,-5.72
51.12,0.1,32.42,33.9,0.04,0.86,2.27,5.11,-5.55
12.95,0.98,0.08,1.59,0.38,0,3.88,3.48,-7.14
1.28,0.44,0,0,0.43,0,3.24,2.57,-9.12
0.16,0.43,0,0.08,0.42,0,3.49,3.37,-7.99
0.03,0.43,0,1.18,0.39,0,3.5,4.81,-8.56
0.01,0.43,0,0.21,0.42,0,2.95,4.11,-8.17
0,0.43,0,0,0.43,0,3.92,4.09,-8.11
0,0.43,0,0.36,0.41,0,3.91,3.82,-8.38
0,0.45,0,0,0.43,0,4.35,3.23,-7.97
0,0.48,0,0.01,0.43,0,4.41,4.63,-7.67
0,0.52,0,0.08,0.42,0,4.46,3.89,-8.01
0,0.53,0,0,0,0,4.13,4.11,-7.95
0,0.51,0,2.86,0.35,0,3.68,3.16,-7.2
0.01,0.63,0,0.12,0.42,0,6.62,3.56,-6.62
0.02,0.81,0,0.13,0.42,0,6.02,5.83,-6.97
0.11,1.71,0.01,97.53,0,99.89,4.23,3.63,-6.51
0.84,2.32,0.01,97.67,0,99.89,4.14,4.37,-6.36
11.74,1.21,0.08,99.43,0,99.92,3.71,4.87,-5.72
59.75,0.05,66.47,99.98,0,99.93,3.48,3.73,-5.8
89.23,0.01,99.6,99.59,0,99.93,3.08,3.44,-6.39
96.81,0,99.88,99.82,0,99.93,3.83,3.41,-5.6
97.41,0,99.89,99.97,0,99.93,5.01,4.04,-4.74
97.9,0,99.9,99.98,0,99.93,5.07,3.75,-5.12
97.69,0,99.9,99.99,0,99.93,3.99,3.27,-4.39
98.09,0,99.9,99.96,0,99.93,1.97,2.91,-3.48
98.86,0,99.91,99.91,0,99.93,-0.38,1.47,-2.48
99.47,0,99.92,100,0,99.93,0.95,2.27,-1.96
99.72,0,99.93,100,0,99.93,0.8,2.2,-1.62
99.78,0,99.93,99.92,0,99.93,0.92,2.66,-0.99
99.81,0,99.93,99.95,0,99.93,0.54,2.5,-1.24
99.84,0,99.93,99.96,0,99.93,0.34,1.72,-2.52
99.83,0,99.93,99.94,0,99.93,0.79,2.56,-2.12
99.81,0,99.93,99.96,0,99.93,0.5,2.39,-2.06
99.87,0,99.93,100,0,99.93,0.94,3.13,-2.71
99.85,0,99.93,99.67,0,99.93,0.93,3.34,-2.06
99.8,0,99.93,100,0,99.93,1.3,2.09,-2.04
99.62,0,99.93,99.71,0,99.93,0.37,2.11,-2.41
98.6,0,99.91,99.64,0,99.93,-0.91,2.01,-1.21
81.96,0.01,98.68,12.05,0.18,0.02,-0.3,1.16,-2.95
43.83,0.08,6.92,43.37,0.02,4.64,0.08,1.61,-3.28
11.63,0.23,0.01,32.86,0.04,0.71,0.42,2.01,-3.18
4.73,0.4,0.01,54.72,0.01,27.7,-0.06,2.73,-3.58
3.16,0.5,0,21.03,0.09,0.08,0.52,2.24,-3.19
6.24,0.5,0.01,31.6,0.04,0.57,1.27,1.6,-3.01
6.62,0.46,0.01,8.48,0.23,0.01,1.69,2,-2.77
4.3,0.43,0,21.07,0.09,0.08,0.8,2.68,-3.11
3.3,0.42,0,12.67,0.17,0.02,1.39,2.27,-2.86
3.45,0.42,0,44.76,0.02,5.89,0.48,1.3,-2.33
5.42,0.48,0.01,49.61,0.01,13.13,-0.01,1.09,-2.4
13.07,0.42,0.04,96.8,0,99.88,-0.22,1.2,-2.62
32.76,0.17,1.52,94.79,0,99.82,-0.46,1.74,-3.43
50.13,0.06,23.73,93.81,0,99.79,0.22,1.71,-2.81
65.12,0.02,80.33,95.98,0,99.86,-0.11,2.11,-2.63
70.69,0.02,91.48,98.1,0,99.9,0,1.37,-2.79
64.7,0.03,80.46,53.98,0.01,25.06,0.66,-0.09,-3.82
57.17,0.05,55.05,89.6,0,99.54,0.04,2.4,-3.08
75.33,0.02,96.16,99.99,0,99.93,-0.05,3.65,-2.7
89.07,0.01,99.59,99.96,0,99.93,-0.25,1.61,-2.48
95.1,0.01,99.85,99.89,0,99.93,0.74,3,-3.78
98.51,0,99.91,99.25,0,99.92,0.68,1.92,-2.9
99.49,0,99.92,99.42,0,99.92,1.06,2.45,-2.87
99.51,0,99.92,100,0,99.93,0.09,1.47,-2.91
99.36,0,99.92,99.97,0,99.93,-0.25,1.87,-1.98
99.18,0,99.92,99.72,0,99.93,0.15,2.42,-2.96
98.68,0,99.91,100,0,99.93,0.09,1.66,-3.13
98.56,0,99.91,99.71,0,99.93,0.11,2.05,-2.91
98.88,0,99.92,99.98,0,99.93,0.35,1.56,-2.91
99.03,0,99.92,99.8,0,99.93,-0.03,2.26,-3.05
99.26,0,99.92,99.97,0,99.93,0.48,2.73,-2
99.3,0,99.92,99.97,0,99.93,1.29,3.65,-3.7
99.24,0,99.92,100,0,99.93,-1.14,2.28,-6.15
99.14,0,99.92,99.97,0,99.93,-1.53,2.03,-5.98
99.06,0,99.92,100,0,99.93,-2.98,2.7,-6.64
98.93,0.01,99.92,100,0,99.93,-1.91,3,-7.48
99.36,0.01,99.92,99.99,0,99.93,-2.34,2.95,-6.73
99.52,0.01,99.92,99.9,0,99.93,-1.74,2.34,-7.29
99.36,0.01,99.92,100,0,99.93,-1,2.44,-6.92
99.45,0.01,99.92,99.99,0,99.93,-0.34,2.56,-7.6
99.56,0.01,99.93,99.83,0,99.93,-1.14,2.62,-6.75
99.42,0.01,99.92,100,0,99.93,-0.63,1.67,-6.69
99.19,0.01,99.92,100,0,99.93,0.41,2.62,-7.35
99.1,0.01,99.92,100,0,99.93,-0.44,2.16,-6.41
98.86,0.01,99.92,100,0,99.93,0.56,1.87,-6.25
98.63,0.01,99.91,100,0,99.93,-0.58,1.52,-6.45
98.9,0.01,99.92,99.97,0,99.93,-0.59,2.57,-6.3
98.87,0,99.92,99.4,0,99.92,-0.52,3.43,-5.95
99.2,0,99.92,99.93,0,99.93,-1.99,1.29,-6.8
87.57,0.01,99.47,1.72,0.41,0,-0.61,1.29,-6.94
42.89,0.14,9.46,1.06,0.39,0,-1.8,4.19,-6.74
6.55,0.29,0.01,4.8,0.31,0,-1.51,3.37,-6.05
0.94,0.4,0,0,0,0,-0.87,4.44,-5.73
0.12,0.43,0,0,0,0,0.22,3.28,-5.85
0.33,0.44,0,44.61,0.02,5.74,-1.07,4.37,-6.24
0.55,0.48,0,0.14,0.42,0,-0.96,3.24,-6.61
0.82,0.52,0,0.97,0.4,0,-1.11,2.83,-6.27
1.39,0.81,0,48.34,0.01,10.71,-1.56,4.1,-5.38
1.64,0.94,0.01,55.32,0.01,29.92,-1.37,2.07,-6.45
4.47,1.27,0.02,85.71,0,99.07,-1.57,3.8,-5.51
7.18,1.25,0.03,42.95,0.02,4.31,-2.31,4.05,-5.8
9.02,1.11,0.04,52.85,0.01,21.42,-1.04,4.08,-5.75
9.08,1.16,0.04,23.86,0.16,0.14,-1.39,3.25,-6.24
13.25,0.69,0.06,34.12,0.04,0.9,-1.69,4.56,-5.97
8.65,0.94,0.03,29.82,0.05,0.41,-1.68,3.67,-5.51
7.53,1.1,0.03,0,0,0,-1.11,3.99,-5.16
6.54,1.13,0.02,33.15,0.04,0.75,-1.21,3.6,-5.62
6.92,0.92,0.02,80.42,0,97.62,-1.47,3.86,-5.43
5.71,0.72,0.01,49.24,0.01,12.39,-0.8,3.36,-5.48
4.5,0.88,0.01,0,0,0,-1.24,4.79,-5.34
4.29,1.26,0.01,83.38,0,98.59,-1.21,3.84,-4.63
5.92,1.06,0.02,95.3,0,99.84,-1.45,3.9,-5.03
21.32,0.26,0.18,99.88,0,99.93,-0.52,3.6,-4.39
55.73,0.03,33.31,99.91,0,99.93,-2.11,3.4,-6.16
87.5,0.01,99.34,99.98,0,99.93,-2.04,3.25,-5.99
96.83,0,99.88,99.98,0,99.93,-2.42,3.19,-6.11
99.23,0,99.92,100,0,99.93,-2.14,2.62,-5.3
99.57,0,99.93,100,0,99.93,-2.14,3.2,-5.16
99.6,0,99.93,99.99,0,99.93,-2.23,2.16,-5.65
99.7,0,99.93,99.98,0,99.93,-2.14,1.37,-6.12
99.67,0,99.93,100,0,99.93,-1.73,1.69,-5.26
99.61,0,99.93,100,0,99.93,-0.38,1.87,-4.87
99.5,0,99.92,100,0,99.93,-1.13,1.89,-5.83
99.54,0,99.93,100,0,99.93,-0.84,2.61,-5.12
99.3,0,99.92,100,0,99.93,-0.59,2.8,-5.71
99.57,0,99.93,100,0,99.93,-1.35,2.62,-5.71
99.74,0.01,99.93,100,0,99.93,-1.98,2.22,-5.11
99.77,0.01,99.93,100,0,99.93,-2.04,1.76,-5.23
99.68,0.01,99.93,100,0,99.93,-2,2.59,-5.04
99.78,0.01,99.93,99.99,0,99.93,-3.23,1.8,-4.97
99.74,0.01,99.93,100,0,99.93,-2.74,2.96,-4.82
99.65,0,99.93,100,0,99.93,-2.59,1.84,-6
99.53,0,99.93,100,0,99.93,-2.16,2.45,-5.4
99.63,0,99.93,100,0,99.93,-2.18,2.37,-5.83
99.57,0,99.93,99.97,0,99.93,-1.4,2.49,-5.21
99.43,0,99.92,100,0,99.93,-1.15,1.41,-5.73
99.39,0,99.92,100,0,99.93,-0.09,1.27,-5.63
99.45,0,99.92,99.96,0,99.93,-0.28,2.85,-5.47
99.45,0,99.92,100,0,99.93,-0.89,2.44,-5.27
99.39,0,99.92,100,0,99.93,-0.85,2.38,-5.45
99.14,0,99.92,99.99,0.01,99.93,-0.32,3.42,-5.78
